step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1144,2792864,4576,0.014490287676324425,1.0,1.0,,,,,,,,,
1145,2793892,4580,0.01584442607367338,1.0,1.0,0.020338498214142214,1.0,1.0,,,,,,
1146,2797608,4584,0.007177972377509429,1.0,1.0,,,,,,,,,
1147,2799724,4588,0.011721599528731677,1.0,1.0,,,,,,,,,
1148,2802704,4592,0.007699698465115166,1.0,1.0,,,,,,,,,
1149,2804916,4596,0.009439960640243727,1.0,1.0,,,,,,,,,
1150,2806456,4600,0.01108721124416303,1.0,1.0,,,,,,,,,
1151,2807932,4604,0.012432620465830983,1.0,1.0,,,,,,,,,
1152,2808640,4608,0.017824267015843553,1.0,1.0,,,,,,,,,
1153,2813348,4612,0.011250613409119918,1.0,1.0,0.012813773157783755,1.0,1.0,,,,,,
1154,2816520,4616,0.0134601079469744,0.75,0.75,,,,,,,,,
1155,2820748,4620,0.012260558876764987,1.0,1.0,,,,,,,,,
1156,2822192,4624,0.00952839792726866,1.0,1.0,,,,,,,,,
1157,2826708,4628,0.009813839245520725,1.0,1.0,,,,,,,,,
1158,2827864,4632,0.01882465961740339,1.0,1.0,,,,,,,,,
1159,2830652,4636,0.01188014210136183,1.0,1.0,,,,,,,,,
1160,2836096,4640,0.013702106030542893,1.0,1.0,,,,,,,,,
1161,2843940,4644,0.009685302365975706,1.0,1.0,0.018401691122312533,1.0,1.0,,,,,,
1162,2844520,4648,0.016449426043634377,1.0,1.0,,,,,,,,,
1163,2848076,4652,0.01649087645057353,1.0,1.0,,,,,,,,,
1164,2849936,4656,0.012015988695480397,1.0,1.0,,,,,,,,,
1165,2850484,4660,0.011514930542872528,1.0,1.0,,,,,,,,,
1166,2853240,4664,0.008807945672305762,1.0,1.0,,,,,,,,,
1167,2854204,4668,0.018072876043957593,1.0,1.0,,,,,,,,,
1168,2856192,4672,0.017808073918173437,1.0,1.0,,,,,,,,,
1169,2861220,4676,0.004252842143841043,1.0,1.0,0.019569237359623015,1.0,1.0,,,,,,
1170,2864008,4680,0.011129834618391772,1.0,1.0,,,,,,,,,
1171,2867916,4684,0.011842872424827393,1.0,1.0,,,,,,,,,
1172,2871760,4688,0.010847057086517687,0.75,0.75,,,,,,,,,
1173,2872628,4692,0.007712595022028697,1.0,1.0,,,,,,,,,
1174,2873080,4696,0.015556669828271908,1.0,1.0,,,,,,,,,
1175,2876060,4700,0.00843994997397616,1.0,1.0,,,,,,,,,
1176,2877632,4704,0.008784146906891938,1.0,1.0,,,,,,,,,
1177,2881476,4708,0.011516495409601096,1.0,1.0,0.01723044632904887,1.0,1.0,,,,,,
1178,2885160,4712,0.007959607205612245,1.0,1.0,,,,,,,,,
1179,2889548,4716,0.00514241321033774,1.0,1.0,,,,,,,,,
1180,2890704,4720,0.013893682883997262,1.0,1.0,,,,,,,,,
1181,2893332,4724,0.01444504628829146,1.0,1.0,,,,,,,,,
1182,2895288,4728,0.010500854845471126,1.0,1.0,,,,,,,,,
1183,2901852,4732,0.008684496826655034,1.0,1.0,,,,,,,,,
1184,2902944,4736,0.011692452804037273,1.0,1.0,,,,,,,,,
1185,2908388,4740,0.010267730577529645,1.0,1.0,0.015824769454685007,1.0,1.0,,,,,,
1186,2910696,4744,0.01138643254982256,1.0,1.0,,,,,,,,,
1187,2914764,4748,0.010029495577985995,1.0,1.0,,,,,,,,,
1188,2915792,4752,0.010534611993508093,1.0,1.0,,,,,,,,,
1189,2918804,4756,0.008020805187901185,0.75,0.75,,,,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
1190,2920504,4760,0.012565739135183886,1.0,1.0,,,,,,,,,
1191,2921820,4764,0.011220625600510422,1.0,1.0,,,,,,,,,
1192,2922784,4768,0.012186468971538448,1.0,1.0,,,,,,,,,
1193,2924900,4772,0.006518631257354561,1.0,1.0,0.02786412720689126,1.0,1.0,,,,,,
1194,2925960,4776,0.01410313205353581,1.0,1.0,,,,,,,,,
1195,2926700,4780,0.010882006681791923,1.0,1.0,,,,,,,,,
1196,2927920,4784,0.01360841292647386,1.0,1.0,,,,,,,,,
1197,2929492,4788,0.013065727444337077,1.0,1.0,,,,,,,,,
1198,2933208,4792,0.006943122913081015,1.0,1.0,,,,,,,,,
1199,2934076,4796,0.01059253731175307,1.0,1.0,,,,,,,,,
1200,2936992,4800,0.008274571704236197,1.0,1.0,,,,,,,,,
1201,2939812,4804,0.014359103350572137,1.0,1.0,0.0113515337353354,1.0,1.0,,,,,,
1202,2942248,4808,0.004527648708453184,1.0,1.0,,,,,,,,,
1203,2944684,4812,0.009019201858368145,1.0,1.0,,,,,,,,,
1204,2945488,4816,0.008058623803228419,1.0,1.0,,,,,,,,,
1205,2946804,4820,0.020006067976483258,1.0,1.0,,,,,,,,,
1206,2948344,4824,0.0174483832859547,1.0,1.0,,,,,,,,,
1207,2949468,4828,0.01557036920013307,1.0,1.0,,,,,,,,,
1208,2950272,4832,0.015710853518622777,1.0,1.0,,,,,,,,,
1209,2952580,4836,0.01373828664364227,1.0,1.0,0.011973333240961387,1.0,1.0,,,,,,
1210,2953000,4840,0.014631524780198291,1.0,1.0,,,,,,,,,
1211,2954604,4844,0.010840953901443684,1.0,1.0,,,,,,,,,
1212,2956336,4848,0.007433093684904757,1.0,1.0,,,,,,,,,
1213,2959316,4852,0.008265547830330287,1.0,1.0,,,,,,,,,
1214,2961720,4856,0.009371037173204678,1.0,1.0,,,,,,,,,
1215,2963548,4860,0.010217393297542402,1.0,1.0,,,,,,,,,
1216,2964480,4864,0.011574904313056068,1.0,1.0,,,,,,,,,
1217,2967652,4868,0.008344536114195346,1.0,1.0,0.023327184694652756,1.0,1.0,,,,,,
1218,2969960,4872,0.011146529886072724,1.0,1.0,,,,,,,,,
1219,2970348,4876,0.02021572932516927,1.0,1.0,,,,,,,,,
1220,2972080,4880,0.014533536828591731,1.0,1.0,,,,,,,,,
1221,2977524,4884,0.009004957926246403,1.0,1.0,,,,,,,,,
1222,2982552,4888,0.0050466038832315515,1.0,1.0,,,,,,,,,
1223,2985788,4892,0.012431252854227894,1.0,1.0,,,,,,,,,
1224,2986944,4896,0.014478304011961445,1.0,1.0,,,,,,,,,
1225,2988580,4900,0.018141014516529406,1.0,1.0,0.013896779265578476,1.0,1.0,,,,,,
1226,2990536,4904,0.014985430207713231,1.0,1.0,,,,,,,,,
1227,2990892,4908,0.014677249949290672,1.0,1.0,,,,,,,,,
1228,2993360,4912,0.01009379080428018,1.0,1.0,,,,,,,,,
1229,2998164,4916,0.008135290955799202,1.0,1.0,,,,,,,,,
1230,3000152,4920,0.009728827970869805,1.0,1.0,,,,,,,,,
1231,3001884,4924,0.01189582370402906,1.0,1.0,,,,,,,,,
1232,3002592,4928,0.014478799208495497,1.0,1.0,,,,,,,,,
1233,3006212,4932,0.012153961416751135,1.0,1.0,0.012025091372317838,1.0,1.0,,,,,,
1234,3006952,4936,0.019968286391423954,1.0,1.0,,,,,,,,,
1235,3008748,4940,0.015436626474221431,1.0,1.0,,,,,,,,,
1236,3009296,4944,0.014810817434603774,1.0,1.0,,,,,,,,,
1237,3011252,4948,0.012395609451975965,1.0,1.0,,,,,,,,,
1238,3012568,4952,0.014168060353745864,1.0,1.0,,,,,,,,,
1239,3015196,4956,0.01062211169691909,1.0,1.0,,,,,,,,,
1240,3017824,4960,0.0075437629545287484,1.0,1.0,,,,,,,,,
1241,3020004,4964,0.011103699783669069,1.0,1.0,0.015242099570938965,1.0,1.0,,,,,,
1242,3027368,4968,0.01628327082513043,1.0,1.0,,,,,,,,,
1243,3029836,4972,0.012547259389403662,1.0,1.0,,,,,,,,,
1244,3033904,4976,0.011628157570783965,1.0,1.0,,,,,,,,,
1245,3035508,4980,0.01224037245861349,1.0,1.0,,,,,,,,,
1246,3036344,4984,0.01397876603236402,1.0,1.0,,,,,,,,,
1247,3037372,4988,0.008581888435301971,1.0,1.0,,,,,,,,,
1248,3040256,4992,0.014161602842910072,1.0,1.0,,,,,,,,,
1249,3046148,4996,0.009011139816321054,1.0,1.0,0.01920393792938284,1.0,1.0,,,,,,
1250,3048200,5000,0.0114584449016016,1.0,1.0,,,,,,,,,
1251,3052236,5004,0.009292856263638086,1.0,1.0,,,,,,,,,
1252,3053040,5008,0.013791915777275144,1.0,1.0,,,,,,,,,
1253,3057140,5012,0.010946281167496224,1.0,1.0,,,,,,,,,
1254,3059064,5016,0.006495035952198609,1.0,1.0,,,,,,,,,
1255,3063804,5020,0.006653058914982506,1.0,1.0,,,,,,,,,
1256,3069568,5024,0.010318404800128512,1.0,1.0,,,,,,,,,
1257,3071268,5028,0.006701509892275429,1.0,1.0,0.009793546461254453,1.0,1.0,,,,,,
1258,3077640,5032,0.018402910085399495,1.0,1.0,,,,,,,,,
1259,3083212,5036,0.008778629871351215,1.0,1.0,,,,,,,,,
1260,3087440,5040,0.01250993119032915,1.0,1.0,,,,,,,,,
1261,3088372,5044,0.0060972540159325355,1.0,1.0,,,,,,,,,
1262,3089464,5048,0.017060871204713144,1.0,1.0,,,,,,,,,
1263,3090236,5052,0.01141927025016788,1.0,1.0,,,,,,,,,
1264,3092128,5056,0.015534466877653566,1.0,1.0,,,,,,,,,
1265,3097092,5060,0.009429485565214137,1.0,1.0,0.011107772984822637,1.0,1.0,,,,,,
1266,3100072,5064,0.010526216874536715,1.0,1.0,,,,,,,,,
1267,3101740,5068,0.009761594264203496,1.0,1.0,,,,,,,,,
1268,3105552,5072,0.010400788184950622,1.0,1.0,,,,,,,,,
1269,3108180,5076,0.014341882830571365,1.0,1.0,,,,,,,,,
1270,3113816,5080,0.006442702652973781,1.0,1.0,,,,,,,,,
1271,3116700,5084,0.013381829779342535,1.0,1.0,,,,,,,,,
1272,3117120,5088,0.014948429005505573,1.0,1.0,,,,,,,,,
1273,3120004,5092,0.010540482722920132,1.0,1.0,0.007767651739932445,1.0,1.0,,,,,,
1274,3122056,5096,0.007298575196304811,1.0,1.0,,,,,,,,,
1275,3124940,5100,0.008655532343968497,1.0,1.0,,,,,,,,,
1276,3128784,5104,0.010360521362437222,1.0,1.0,,,,,,,,,
1277,3131060,5108,0.01609219200994741,1.0,1.0,,,,,,,,,
1278,3135096,5112,0.009150133537155667,1.0,1.0,,,,,,,,,
1279,3136092,5116,0.015616189785765188,1.0,1.0,,,,,,,,,
1280,3139296,5120,0.010853968539398852,1.0,1.0,,,,,,,,,
1281,3143780,5124,0.0113022208466758,1.0,1.0,0.012969197812488033,1.0,1.0,,,,,,
1282,3146984,5128,0.014170176643590895,1.0,1.0,,,,,,,,,
1283,3147628,5132,0.012686953754657513,1.0,1.0,,,,,,,,,
1284,3152240,5136,0.017938961844634265,1.0,1.0,,,,,,,,,
1285,3153300,5140,0.010133439667430067,1.0,1.0,,,,,,,,,
1286,3156920,5144,0.01227887850786936,1.0,1.0,,,,,,,,,
1287,3157308,5148,0.01991493190456926,1.0,1.0,,,,,,,,,
1288,3161824,5152,0.006392322365716919,1.0,1.0,,,,,,,,,
1289,3164644,5156,0.011833718434963982,1.0,1.0,0.009707073630848556,1.0,1.0,,,,,,
1290,3169608,5160,0.01003202971796226,1.0,1.0,,,,,,,,,
1291,3171436,5164,0.014336802560514289,1.0,1.0,,,,,,,,,
1292,3177424,5168,0.0065051483893524015,1.0,1.0,,,,,,,,,
1293,3178612,5172,0.01202545320289336,1.0,1.0,,,,,,,,,
1294,3183352,5176,0.00818613354302818,1.0,1.0,,,,,,,,,
1295,3183964,5180,0.012223082347844512,1.0,1.0,,,,,,,,,
1296,3185536,5184,0.01181018171280017,1.0,1.0,,,,,,,,,
1297,3189380,5188,0.0087755885749218,1.0,1.0,0.0076320233011182535,1.0,1.0,,,,,,
1298,3194248,5192,0.007400686367652659,1.0,1.0,,,,,,,,,
1299,3195948,5196,0.009293111091905506,1.0,1.0,,,,,,,,,
1300,3196944,5200,0.010124248339069766,1.0,1.0,,,,,,,,,
1301,3199444,5204,0.011761864824377018,1.0,1.0,,,,,,,,,
1302,3201624,5208,0.011960530022870492,1.0,1.0,,,,,,,,,
1303,3203164,5212,0.014151651775093572,1.0,1.0,,,,,,,,,
1304,3206656,5216,0.013046607143958517,1.0,1.0,,,,,,,,,
1305,3208836,5220,0.008766755426801403,1.0,1.0,0.016733420014184403,1.0,1.0,,,,,,
1306,3209864,5224,0.013077068670536476,1.0,1.0,,,,,,,,,
1307,3213580,5228,0.005422181087211264,1.0,1.0,,,,,,,,,
1308,3219728,5232,0.012097443047156426,1.0,1.0,,,,,,,,,
1309,3221140,5236,0.013879369201441318,1.0,1.0,,,,,,,,,
1310,3224152,5240,0.014844352839680398,1.0,1.0,,,,,,,,,
1311,3230492,5244,0.0060190562145139605,1.0,1.0,,,,,,,,,
1312,3232928,5248,0.012003882966274243,1.0,1.0,,,,,,,,,
1313,3235652,5252,0.013582453796092414,1.0,1.0,0.016770584524729956,1.0,1.0,,,,,,
1314,3236232,5256,0.013484497660843274,1.0,1.0,,,,,,,,,
1315,3238700,5260,0.014386526498585973,1.0,1.0,,,,,,,,,
1316,3243216,5264,0.010365997825755304,1.0,1.0,,,,,,,,,
1317,3243860,5268,0.00797661433423216,1.0,1.0,,,,,,,,,
1318,3244600,5272,0.014263143468275308,1.0,1.0,,,,,,,,,
1319,3246012,5276,0.011154571144464246,1.0,1.0,,,,,,,,,
1320,3247840,5280,0.010658193332497677,1.0,1.0,,,,,,,,,
1321,3250052,5284,0.006796356623503292,1.0,1.0,0.010721393846006365,1.0,1.0,,,,,,
1322,3253576,5288,0.00647910583166619,1.0,1.0,,,,,,,,,
1323,3258988,5292,0.0129804252728583,1.0,1.0,,,,,,,,,
1324,3262800,5296,0.0060539538760462095,1.0,1.0,,,,,,,,,
1325,3268020,5300,0.011628285561832635,1.0,1.0,,,,,,,,,
1326,3271768,5304,0.014013904874415726,1.0,1.0,,,,,,,,,
1327,3272508,5308,0.015654161029386916,1.0,1.0,,,,,,,,,
1328,3273248,5312,0.0129520289519523,1.0,1.0,,,,,,,,,
1329,3277284,5316,0.01540806194566627,1.0,1.0,0.007140961207245663,1.0,1.0,,,,,,
1330,3283656,5320,0.011256979837782875,1.0,1.0,,,,,,,,,
1331,3285164,5324,0.014212570243795767,1.0,1.0,,,,,,,,,
1332,3286192,5328,0.012497692510103471,1.0,1.0,,,,,,,,,
1333,3289332,5332,0.02073173874998755,1.0,1.0,,,,,,,,,
1334,3293592,5336,0.014185294155115779,1.0,1.0,,,,,,,,,
1335,3296540,5340,0.010523434523602273,1.0,1.0,,,,,,,,,
1336,3298912,5344,0.009334230152137074,1.0,1.0,,,,,,,,,
1337,3300900,5348,0.015464415030051415,1.0,1.0,0.013761511270294421,1.0,1.0,,,,,,
1338,3302216,5352,0.010430319702605178,1.0,1.0,,,,,,,,,
1339,3303852,5356,0.015392159227169001,1.0,1.0,,,,,,,,,
1340,3305968,5360,0.006801555410710173,1.0,1.0,,,,,,,,,
1341,3309620,5364,0.013211209310507704,1.0,1.0,,,,,,,,,
1342,3311192,5368,0.01128117411457564,1.0,1.0,,,,,,,,,
1343,3312476,5372,0.006616777089911606,1.0,1.0,,,,,,,,,
1344,3318848,5376,0.005540558474670527,1.0,1.0,,,,,,,,,
1345,3321892,5380,0.007382368636096089,1.0,1.0,0.015539303990696167,1.0,1.0,,,,,,
1346,3323560,5384,0.011255594323851923,1.0,1.0,,,,,,,,,
1347,3326988,5388,0.007441349835233162,1.0,1.0,,,,,,,,,
1348,3328848,5392,0.008952126442008235,1.0,1.0,,,,,,,,,
1349,3331412,5396,0.012113380914604566,1.0,1.0,,,,,,,,,
1350,3334104,5400,0.011424686854459173,1.0,1.0,,,,,,,,,
1351,3335484,5404,0.02833694105623568,1.0,1.0,,,,,,,,,
1352,3335872,5408,0.021063356201099188,1.0,1.0,,,,,,,,,
1353,3337124,5412,0.01007226391377812,1.0,1.0,0.008533673773606537,1.0,1.0,,,,,,
1354,3339912,5416,0.011279482583477453,1.0,1.0,,,,,,,,,
1355,3343628,5420,0.009601593727957462,1.0,1.0,,,,,,,,,
1356,3345264,5424,0.011245847743767494,1.0,1.0,,,,,,,,,
1357,3346516,5428,0.02426405681209997,1.0,1.0,,,,,,,,,
1358,3349304,5432,0.007371606720083036,1.0,1.0,,,,,,,,,
1359,3350300,5436,0.019359182811757924,1.0,1.0,,,,,,,,,
1360,3352960,5440,0.01709444926921116,1.0,1.0,,,,,,,,,
1361,3356804,5444,0.009260883812046409,1.0,1.0,0.016054319520948043,1.0,1.0,,,,,,
1362,3359784,5448,0.023471119113045728,1.0,1.0,,,,,,,,,
1363,3360652,5452,0.006938447153868731,1.0,1.0,,,,,,,,,
1364,3364080,5456,0.0059785039912561904,1.0,1.0,,,,,,,,,
1365,3371924,5460,0.010310585806359726,1.0,1.0,,,,,,,,,
1366,3378520,5464,0.004175615698720302,1.0,1.0,,,,,,,,,
1367,3379932,5468,0.01834923621455053,1.0,1.0,,,,,,,,,
1368,3380672,5472,0.02541017208267047,1.0,1.0,,,,,,,,,
1369,3383044,5476,0.008109291115726738,1.0,1.0,0.012398124592962079,1.0,1.0,,,,,,
1370,3387112,5480,0.008206338783193367,1.0,1.0,,,,,,,,,
1371,3387980,5484,0.011701953813182545,1.0,1.0,,,,,,,,,
1372,3396016,5488,0.009555425122911966,1.0,1.0,,,,,,,,,
1373,3396756,5492,0.02288535565694082,1.0,1.0,,,,,,,,,
1374,3398392,5496,0.014497906007486572,1.0,1.0,,,,,,,,,
1375,3399964,5500,0.015258073935511648,1.0,1.0,,,,,,,,,
1376,3401952,5504,0.012521145850306507,1.0,1.0,,,,,,,,,
1377,3404228,5508,0.021489968134498143,1.0,1.0,0.009187901420420625,1.0,1.0,,,,,,
1378,3408712,5512,0.01437802237469028,1.0,1.0,,,,,,,,,
1379,3411436,5516,0.012003021587735946,1.0,1.0,,,,,,,,,
1380,3413392,5520,0.015243671150619573,1.0,1.0,,,,,,,,,
1381,3418036,5524,0.011366583465950585,1.0,1.0,,,,,,,,,
1382,3419704,5528,0.011601275860840927,1.0,1.0,,,,,,,,,
1383,3420476,5532,0.015459584960639082,1.0,1.0,,,,,,,,,
1384,3422336,5536,0.015544769545691972,1.0,1.0,,,,,,,,,
1385,3425060,5540,0.013967805025976469,1.0,1.0,0.016157581070607364,1.0,1.0,,,,,,
1386,3425928,5544,0.019898817477786834,1.0,1.0,,,,,,,,,
1387,3426668,5548,0.014484940701555508,1.0,1.0,,,,,,,,,
1388,3428752,5552,0.010751728655095955,1.0,1.0,,,,,,,,,
1389,3431604,5556,0.01001096562266061,1.0,1.0,,,,,,,,,
1390,3433400,5560,0.018580059192668665,1.0,1.0,,,,,,,,,
1391,3435772,5564,0.010829788678867877,1.0,1.0,,,,,,,,,
1392,3436224,5568,0.011992427962935242,1.0,1.0,,,,,,,,,
1393,3437380,5572,0.011355312016350342,1.0,1.0,0.013314890264047747,1.0,1.0,,,,,,
1394,3438440,5576,0.014674742360862542,1.0,1.0,,,,,,,,,
1395,3439244,5580,0.010306990110531046,1.0,1.0,,,,,,,,,
1396,3440496,5584,0.01718869478170604,1.0,1.0,,,,,,,,,
1397,3441588,5588,0.021998931749367862,1.0,1.0,,,,,,,,,
1398,3445656,5592,0.009378081396740783,1.0,1.0,,,,,,,,,
1399,3453340,5596,0.0036661455005630107,1.0,1.0,,,,,,,,,
1400,3454272,5600,0.025954471137374067,1.0,1.0,,,,,,,,,
1401,3454788,5604,0.010016570777345083,1.0,1.0,0.010414187305802328,1.0,1.0,,,,,,
1402,3455656,5608,0.008205394562565803,1.0,1.0,,,,,,,,,
1403,3457164,5612,0.012699006719987091,1.0,1.0,,,,,,,,,
1404,3460592,5616,0.010262241921951146,1.0,1.0,,,,,,,,,
1405,3461268,5620,0.024170864316182965,1.0,1.0,,,,,,,,,
1406,3462296,5624,0.017660835213816898,1.0,1.0,,,,,,,,,
1407,3463388,5628,0.011219705433954721,1.0,1.0,,,,,,,,,
1408,3464544,5632,0.020642736507326585,1.0,1.0,,,,,,,,,
1409,3465476,5636,0.013940826987869671,1.0,1.0,0.008637891678590285,1.0,1.0,,,,,,
1410,3466120,5640,0.019410823871997933,1.0,1.0,,,,,,,,,
1411,3468236,5644,0.01634274714615839,1.0,1.0,,,,,,,,,
1412,3469296,5648,0.023199998904545313,1.0,1.0,,,,,,,,,
1413,3470452,5652,0.020906604153205912,1.0,1.0,,,,,,,,,
1414,3471320,5656,0.014454727315537638,1.0,1.0,,,,,,,,,
1415,3473276,5660,0.009083065636247554,1.0,1.0,,,,,,,,,
1416,3473920,5664,0.016327733713660097,1.0,1.0,,,,,,,,,
1417,3475716,5668,0.01439421605246754,1.0,1.0,0.010540037327225254,1.0,1.0,,,,,,
1418,3477448,5672,0.010526788508148534,1.0,1.0,,,,,,,,,
1419,3479404,5676,0.008819769739688234,1.0,1.0,,,,,,,,,
1420,3483216,5680,0.005430605052902669,1.0,1.0,,,,,,,,,
1421,3486932,5684,0.014827370450748334,0.75,0.75,,,,,,,,,
1422,3490392,5688,0.00716232966623177,1.0,1.0,,,,,,,,,
1423,3498524,5692,0.01804970284813566,1.0,1.0,,,,,,,,,
1424,3501728,5696,0.006911347918015191,1.0,1.0,,,,,,,,,
1425,3504804,5700,0.008793941857980426,1.0,1.0,0.026488370864009545,1.0,1.0,,,,,,
1426,3505672,5704,0.01226422971882865,1.0,1.0,,,,,,,,,
1427,3509644,5708,0.007037707192477977,1.0,1.0,,,,,,,,,
1428,3512368,5712,0.006842883367201269,1.0,1.0,,,,,,,,,
1429,3513364,5716,0.011149816119764655,1.0,1.0,,,,,,,,,
1430,3519064,5720,0.011217478875774647,1.0,1.0,,,,,,,,,
1431,3519548,5724,0.010336163637263307,1.0,1.0,,,,,,,,,
1432,3521056,5728,0.012395460351699392,1.0,1.0,,,,,,,,,
1433,3523076,5732,0.006621757543706012,1.0,1.0,0.009578609149692888,1.0,1.0,,,,,,
1434,3526024,5736,0.010185009098569373,1.0,1.0,,,,,,,,,
1435,3529196,5740,0.010597192646080403,1.0,1.0,,,,,,,,,
1436,3531632,5744,0.009434055607749984,1.0,1.0,,,,,,,,,
1437,3535284,5748,0.014001477893364483,1.0,1.0,,,,,,,,,
1438,3540600,5752,0.007921463004115623,1.0,1.0,,,,,,,,,
1439,3542364,5756,0.012021002171565423,1.0,1.0,,,,,,,,,
1440,3546400,5760,0.009311901987207964,1.0,1.0,,,,,,,,,
1441,3549444,5764,0.012420417485685502,1.0,1.0,0.012374959782297475,1.0,1.0,,,,,,
1442,3551272,5768,0.009155122836143186,1.0,1.0,,,,,,,,,
1443,3552172,5772,0.01789967983952672,0.75,0.75,,,,,,,,,
1444,3554160,5776,0.005855373869299165,1.0,1.0,,,,,,,,,
1445,3555348,5780,0.018175140021782377,1.0,1.0,,,,,,,,,
1446,3558264,5784,0.011055072063075941,0.75,0.75,,,,,,,,,
1447,3560828,5788,0.017515577383885938,1.0,1.0,,,,,,,,,
1448,3562272,5792,0.016875174922558193,1.0,1.0,,,,,,,,,
1449,3563300,5796,0.021167290329872034,1.0,1.0,0.008086513914298342,1.0,1.0,,,,,,
1450,3563944,5800,0.01992420260095312,1.0,1.0,,,,,,,,,
1451,3568556,5804,0.008800184596837044,1.0,1.0,,,,,,,,,
1452,3574544,5808,0.008008804200126104,1.0,1.0,,,,,,,,,
1453,3577172,5812,0.016835400126960783,1.0,1.0,,,,,,,,,
1454,3578136,5816,0.007422598096511633,1.0,1.0,,,,,,,,,
1455,3579740,5820,0.011451862918411666,1.0,1.0,,,,,,,,,
1456,3580384,5824,0.005665408665421652,1.0,1.0,,,,,,,,,
1457,3580868,5828,0.015796043869276237,1.0,1.0,0.00988506436501987,1.0,1.0,,,,,,
1458,3582152,5832,0.007331784547116485,1.0,1.0,,,,,,,,,
1459,3583404,5836,0.015184263388660569,1.0,1.0,,,,,,,,,
1460,3584912,5840,0.009710036539558998,1.0,1.0,,,,,,,,,
1461,3588340,5844,0.013676105404131859,1.0,1.0,,,,,,,,,
1462,3594104,5848,0.009299013777444513,1.0,1.0,,,,,,,,,
1463,3596220,5852,0.00965922950256666,1.0,1.0,,,,,,,,,
1464,3596864,5856,0.013198803967201711,1.0,1.0,,,,,,,,,
1465,3600004,5860,0.011204227674889558,1.0,1.0,0.01688239921702191,1.0,1.0,,,,,,
1466,3600872,5864,0.02014665747147532,1.0,1.0,,,,,,,,,
1467,3602572,5868,0.0048315578336351,1.0,1.0,,,,,,,,,
1468,3604816,5872,0.009540092892894229,1.0,1.0,,,,,,,,,
1469,3605876,5876,0.022035623308917403,1.0,1.0,,,,,,,,,
1470,3607192,5880,0.012616012836567731,1.0,1.0,,,,,,,,,
1471,3608156,5884,0.014571460346301099,1.0,1.0,,,,,,,,,
1472,3611488,5888,0.014471195189355439,1.0,1.0,,,,,,,,,
1473,3612292,5892,0.013918587138053728,1.0,1.0,0.021381183169961796,1.0,1.0,,,,,,
1474,3620392,5896,0.00985092610567958,1.0,1.0,,,,,,,,,
1475,3621516,5900,0.010527489634952739,1.0,1.0,,,,,,,,,
1476,3628048,5904,0.012769320204874004,1.0,1.0,,,,,,,,,
1477,3628724,5908,0.010929342871168988,1.0,1.0,,,,,,,,,
1478,3629816,5912,0.011937164873638939,1.0,1.0,,,,,,,,,
1479,3631964,5916,0.014152128850269296,1.0,1.0,,,,,,,,,
1480,3633152,5920,0.014708465790888551,1.0,1.0,,,,,,,,,
1481,3633700,5924,0.006909970507855695,1.0,1.0,0.025284663373413452,1.0,1.0,,,,,,
1482,3635240,5928,0.017895965172944412,1.0,1.0,,,,,,,,,
1483,3637228,5932,0.012534228640133932,1.0,1.0,,,,,,,,,
1484,3642992,5936,0.007106545921316542,1.0,1.0,,,,,,,,,
1485,3644660,5940,0.013647808134998938,1.0,1.0,,,,,,,,,
1486,3647896,5944,0.013731235807506766,1.0,1.0,,,,,,,,,
1487,3648604,5948,0.007838049234878767,1.0,1.0,,,,,,,,,
1488,3649344,5952,0.019625647250364062,1.0,1.0,,,,,,,,,
1489,3649956,5956,0.012580836082850967,1.0,1.0,0.011947779240582794,1.0,1.0,,,,,,
1490,3653544,5960,0.006047492790966789,1.0,1.0,,,,,,,,,
1491,3658444,5964,0.010128336988745582,1.0,1.0,,,,,,,,,
1492,3660656,5968,0.013258521346993879,1.0,1.0,,,,,,,,,
1493,3661812,5972,0.021108576696292656,1.0,1.0,,,,,,,,,
1494,3662776,5976,0.014826902648952351,1.0,1.0,,,,,,,,,
1495,3664060,5980,0.013217502476020215,1.0,1.0,,,,,,,,,
1496,3668256,5984,0.010385693344925043,1.0,1.0,,,,,,,,,
1497,3669220,5988,0.013629585060608398,1.0,1.0,0.023246081052405585,1.0,1.0,,,,,,
1498,3671560,5992,0.014440089146391494,1.0,1.0,,,,,,,,,
1499,3672204,5996,0.01431918679469302,1.0,1.0,,,,,,,,,
1500,3677104,6000,0.01211518642542794,1.0,1.0,,,,,,,,,
1501,3678708,6004,0.011265377037747186,1.0,1.0,,,,,,,,,
1502,3680248,6008,0.011876596858813098,1.0,1.0,,,,,,,,,
1503,3686044,6012,0.01819948493197958,1.0,1.0,,,,,,,,,
1504,3690304,6016,0.010326646040967634,1.0,1.0,,,,,,,,,
1505,3691780,6020,0.019943870084495975,1.0,1.0,0.009914557208103704,1.0,1.0,,,,,,
1506,3692584,6024,0.013447810913008063,1.0,1.0,,,,,,,,,
1507,3694924,6028,0.006144535808775609,1.0,1.0,,,,,,,,,
1508,3696688,6032,0.01131786919559859,1.0,1.0,,,,,,,,,
1509,3698516,6036,0.010886163563197602,1.0,1.0,,,,,,,,,
